LocationID,TractFIPS_2020_str,StateAbbr,StateDesc,CountyName,Annual Checkup,Arthritis,Binge Drinking,COPD,Cancer (except skin),Cervical Cancer Screening,Cholesterol Screening,Chronic Kidney Disease,Colorectal Cancer Screening,Core preventive services for older men,Core preventive services for older women,Coronary Heart Disease,Current Asthma,Current Smoking,Dental Visit,Diabetes,Health Insurance,High Blood Pressure,High Cholesterol,Mammography,Mental Health,Obesity,Physical Health,Physical Inactivity,Sleep <7 hours,Stroke,Taking BP Medication,Teeth Loss
47157021751,47157021751,TN,Tennessee,Shelby,80.2,23.9,14.1,5.4,4.5,89.6,84.1,2.5,65.6,27.9,23.4,4.2,11.3,18.4,63.8,11.8,14.3,36.8,28.9,81.3,14.5,35.3,12.1,26.8,49.1,3,75.8,13.4
47157021752,47157021752,TN,Tennessee,Shelby,79.9,23.2,13.8,5.5,4.1,89.2,82.8,2.5,63.9,25,22.5,4,11.6,19.5,61.3,11.8,15.3,36.6,28.1,82.5,15.4,36.3,12.5,27.8,49.9,3,75,14.7
47157021753,47157021753,TN,Tennessee,Shelby,79,23.4,14.4,5.7,4.2,89.3,84.2,2.5,63.3,25.4,22.3,4.1,11.4,20.3,61.2,11.6,16.7,33.5,27.2,81,15.6,36.1,12.7,29.2,49.8,3,73.9,15.4
47157021754,47157021754,TN,Tennessee,Shelby,78.8,25.2,13.5,6.9,4.3,87.4,81.5,2.8,60.4,24.4,20.9,5,12.1,23.3,55.2,13.4,19.5,37.4,29.4,79.8,17.2,38.1,14.9,33.1,50.7,3.6,75.2,19.5
47157021900,47157021900,TN,Tennessee,Shelby,81,29.7,11.8,8.9,4.7,85.9,81.4,3.6,58.1,20.3,18,6.4,13.4,26.5,49.1,17.6,20.5,44.1,32.3,81.4,19,41.8,18,37.8,53.3,5,78.9,25.8
47157022022,47157022022,TN,Tennessee,Shelby,80.2,30.3,11.1,10.6,4.3,83.1,77.8,4.1,53.6,18.9,15.8,7.6,14.4,31.2,40.7,19.2,23.7,44.5,32.1,81.5,22.6,44.8,21.2,42.8,55.3,5.7,77.6,33.5
47157022023,47157022023,TN,Tennessee,Shelby,81,27.1,12.3,7.9,4.4,85.4,80.8,3.4,58.7,21.5,18.6,5.9,13.2,24.1,51.5,15.9,18.8,41.1,30.1,82,18.4,40.4,16.2,34.8,52.3,4.5,76.8,23.6
47157022024,47157022024,TN,Tennessee,Shelby,82.8,32.4,11.2,8.8,5.8,86.8,84.3,3.9,61.4,22.8,19.2,7.3,12.7,22.5,54.3,18.6,17.2,47.2,35.1,81.6,16.8,40.2,17.2,35.5,51.2,5.3,82.1,21.6
47157022111,47157022111,TN,Tennessee,Shelby,82.4,31.6,11,9.3,6,84.8,81,4.2,61.5,21.5,16.6,7.7,13.4,23,51.5,18,19.6,45.1,33.5,80.6,18.3,38.5,17.6,37.5,50.7,5.7,80.7,26.4
47157022112,47157022112,TN,Tennessee,Shelby,80.3,29.1,11.5,9.7,4.4,83.5,78.3,3.7,55,19.5,16.5,6.7,14.2,29.3,43.9,17.5,23,43.1,31.1,80.9,21.4,42.9,19.5,40.8,54.4,5.2,77,30.8
47157022121,47157022121,TN,Tennessee,Shelby,83.1,31.6,11.4,8,6.1,88.1,86.1,3.7,64.7,24.1,20.6,6.9,12.2,19.9,58.9,17.5,15.7,44.8,34.2,81.8,15.5,37.8,15.9,32.8,49.4,4.9,82.2,18.7
47157022122,47157022122,TN,Tennessee,Shelby,81.2,27.4,12.6,7.5,4.7,86.7,81.3,3.2,62.6,23.5,20.2,5.7,12.8,22.9,54.3,15.4,18,41.6,30.9,81.4,17.7,38.9,15.5,33.6,51.9,4.3,78,20.6
47157022130,47157022130,TN,Tennessee,Shelby,81.4,28.9,12.2,8.1,4.9,86.7,81.4,3.4,61,22.5,19.4,6.1,12.9,23.7,53.1,16.3,18.5,43.6,32.4,81.3,18,39.9,16.4,35.3,52,4.6,79,22
47157022210,47157022210,TN,Tennessee,Shelby,83.2,36,10.2,11.1,6.2,85.1,83.3,4.8,60.9,19.7,17.4,9.1,13.5,26,47.3,22.5,21.1,51,37.2,80.2,18.5,43,20.4,41.3,52.5,6.8,83.5,28.7
47157022220,47157022220,TN,Tennessee,Shelby,83.4,37.7,9.6,12.2,6.7,84,83.5,5.5,57.4,19.3,15.6,10.6,13.8,26.4,44.7,23.9,22,50.8,36.9,79.6,19.1,42.8,21.9,43.4,52,7.8,83.7,33.5
47157022310,47157022310,TN,Tennessee,Shelby,82.8,37.1,9.5,12.8,6.2,83.4,81.5,5.4,57.3,17.8,15.7,10.2,14.4,29.1,41.5,24.1,24.2,51,37,79.8,20.6,44.7,23,45.1,53.3,7.8,83,35.5
47157022321,47157022321,TN,Tennessee,Shelby,82.8,32.7,10.6,9.6,5.6,86.2,83.1,4.2,61.4,20.2,18.2,7.6,13.4,24.6,49.9,19.9,18.9,46.8,34.2,81.6,18.4,42.4,18.9,38.3,52.5,5.8,81.5,25.3
47157022322,47157022322,TN,Tennessee,Shelby,84,35.2,10.6,9.5,6.5,87.3,85.4,4.3,64.8,22.1,19.3,8,12.7,21.9,54.5,20.7,17,50.5,37.3,81.8,16.3,40.6,17.8,36.3,50.9,5.9,84.1,21.6
47157022330,47157022330,TN,Tennessee,Shelby,83.1,33.8,10.7,9.5,6.2,86,83.5,4.3,63.7,21,18.7,8,12.9,22.5,52.7,20.2,19.2,48.9,36.3,81,16.9,40.2,17.9,37.4,50.9,5.9,83.1,24.2
47157022410,47157022410,TN,Tennessee,Shelby,82.7,33.4,11.2,9.2,6.4,87.5,84.9,4.1,63.6,22.8,19.7,7.7,12.5,21.7,55.7,18.9,18.1,47.3,35.9,80.1,16.1,38.5,17,35.1,49.4,5.6,82.8,22
47157022500,47157022500,TN,Tennessee,Shelby,80.3,33.6,11.2,11.1,5.7,84,80.9,4.4,57.1,20.7,17.2,8.9,13.1,26.6,46.9,20.3,23.4,46.4,36.2,79.8,19.4,41.5,20.7,40.8,51,6.1,81.3,29.4
47157022600,47157022600,TN,Tennessee,Shelby,78.3,25.9,13.1,8.2,4.2,84.8,77.7,3.1,57.2,23.5,18.8,5.6,13,26.5,48.8,14.3,22.7,38.6,29.6,79.8,20.1,40,17.1,36.6,52.2,4,74.2,24.5
47157022700,47157022700,TN,Tennessee,Shelby,82.5,35.3,10.3,11.6,5.8,83.7,81.7,4.7,58.1,18.5,16.4,8.9,14,28.3,44.4,22.1,22.5,49.7,36.4,80.2,20.1,43.4,21.3,43.1,53.4,6.8,82.4,31.9
47157980100,47157980100,TN,Tennessee,Shelby,68.8,28.1,15.7,14.9,2.8,75.7,63.1,3.8,30.1,,,8.5,14.2,48.4,27.5,17.5,33.1,39.7,31.9,79.6,30.3,45.9,27.3,48.9,54.7,5.3,70.5,
47157980400,47157980400,TN,Tennessee,Shelby,76.3,20,12.8,6.6,3,83.5,73.5,1.8,55.1,24.1,20.9,2.4,16.2,27.5,53.1,7.5,22.2,25.2,21.4,77.7,24.2,33.4,14.2,34.5,50.3,2.2,64.2,19.3
47159975000,47159975000,TN,Tennessee,Smith,75.1,33.3,15.3,11,7,83.6,79.8,3.1,61.9,29,22.7,8.3,10.9,27.1,53.1,12.6,15.8,39.6,38.7,73.3,18.1,38,17.5,33.8,40.9,3.8,76.7,20.4
47159975100,47159975100,TN,Tennessee,Smith,77.1,35.5,13.9,11.4,8.1,83.3,80.3,3.5,62.9,29.1,21.8,9.2,10.9,24.8,53.6,13.5,15.9,42.6,40.1,71.9,17.3,36.9,17.6,34.7,39.8,4.3,79.5,21.4
47159975200,47159975200,TN,Tennessee,Smith,74.7,32.9,15.3,11.3,6.8,82,78.7,3.1,61.5,28,22.6,8.4,11.1,28.3,50.8,12.7,16.9,38.2,37.7,72.5,19,38.4,17.8,35.1,41.3,3.8,76,22.1
47159975300,47159975300,TN,Tennessee,Smith,75.5,33.2,15.2,10.8,7.1,83.3,80.3,3,63.7,29.7,23.5,8.2,10.7,26.6,54,12.5,15.4,39.5,38.7,73.2,17.5,37.6,16.8,33.7,40.7,3.8,77.3,20
47159975400,47159975400,TN,Tennessee,Smith,75.3,32.6,15.3,10.4,7,83.9,80.3,3,63.5,29.4,24,8,10.6,25.9,54.6,12.2,14.8,38.5,38.1,73.2,17.3,37.4,16.4,32.5,40.2,3.6,76.7,19
47161110200,47161110200,TN,Tennessee,Stewart,75.1,32,15.3,10.3,7,83.6,80.6,3,63.5,29.2,25.1,8,10.5,25.6,56.5,12.1,15.1,37.5,38.2,73.6,17.3,34.9,16.2,30.6,41.7,3.6,76.5,18.5
47161110600,47161110600,TN,Tennessee,Stewart,76.4,37,13.5,13.2,7.9,81.4,81.1,3.7,61.3,26.4,22.9,10.2,11.2,28.2,51.3,15.1,16.9,42.4,41.7,73.4,18.5,37,19.4,35,42.4,4.7,79.4,23.1
47161110700,47161110700,TN,Tennessee,Stewart,77.8,36.4,13.5,11.2,8.7,83.5,83,3.5,65.8,30.1,25.5,9.5,10.2,23.3,57.8,14,14.3,42.7,42,73,15.7,34.2,16.6,31.4,40.4,4.3,80.7,17.8
47163040200,47163040200,TN,Tennessee,Sullivan,78.3,39,10.5,14.9,7.7,80.5,79.3,4.7,58.5,24.5,18.1,11.4,12.9,30.7,42.8,19.2,20,47.4,40.5,74.9,21.4,42.5,23.4,41,45.4,6.3,81.5,30.5
47163040300,47163040300,TN,Tennessee,Sullivan,77.4,36.7,11.8,12.8,8.5,81.5,80.2,3.9,63.5,29.4,20.5,10.1,11.5,26.1,51,14.8,17.8,42.6,39.3,72.2,18.9,36,19.4,36.5,41.5,4.9,80.7,23.6
47163040500,47163040500,TN,Tennessee,Sullivan,75.6,36.8,11.7,15.1,7.6,78.8,77.3,4.1,58.7,26.2,19.1,10.9,12.8,32,43.7,15.8,21.3,41.1,38.7,70.6,22.7,38.9,22.7,40.7,43.5,5.4,78.7,30.5
47163040600,47163040600,TN,Tennessee,Sullivan,75.9,38.1,11.2,16.1,7.5,77.9,76.5,4.5,57.3,25,17.9,11.8,13,33.5,40.8,17.4,21.5,43,39.7,72,23.4,41.4,24.1,41.9,44.3,5.8,79.3,32.2
47163040700,47163040700,TN,Tennessee,Sullivan,81.9,41.8,9.7,12.2,11.2,84.8,87.7,4.3,68.5,33.4,23.6,11.6,10.3,18.8,60.8,15.9,12.2,46.2,42.8,73.7,14.2,33.3,17.6,31.9,36.8,5.2,85.1,16.4
47163040800,47163040800,TN,Tennessee,Sullivan,78,38.4,11.4,13.5,9.3,82.3,81.2,4.1,64,29.6,20.4,11,11.4,25.4,51.8,15.2,17.6,43.9,40.4,71,18.2,35.2,19.6,36.2,40.1,5.3,81.8,24
47163040900,47163040900,TN,Tennessee,Sullivan,78.3,33.9,12.5,9.7,8.8,84.7,83.6,3.3,68.6,33.6,24.4,8.7,10.2,19.8,61.8,12.4,12.5,39.3,37.9,74.4,15,32,14.8,28.4,37.9,3.9,80.7,15.2
47163041000,47163041000,TN,Tennessee,Sullivan,78.1,32.4,13.3,8.4,8.6,87.5,86.1,2.9,70.5,36,26.5,7.5,9.5,18.1,66.2,11.1,11.1,36.9,36.9,75.1,13.6,31.3,13.3,25.6,37.3,3.3,79.6,12
47163041100,47163041100,TN,Tennessee,Sullivan,78.7,35.8,12,10.5,9.3,85,84,3.5,67.7,32.7,23.3,9.1,10.4,20.6,60.2,13,13.6,41.7,39.4,73.8,15.5,32.8,16.1,30.8,38.5,4.2,81.7,16.6
47163041200,47163041200,TN,Tennessee,Sullivan,78.4,35.4,12.2,10.4,8.7,85.4,84.4,3.4,68.2,33,24.9,8.9,10.4,20.9,60.8,13.2,12.7,40.9,39.4,74.3,15.5,33.7,16.1,29.3,38.5,4,81.1,15.4
47163041300,47163041300,TN,Tennessee,Sullivan,76.5,32.6,13.6,9.9,7.5,85.3,83.5,2.9,66.3,32.4,25.2,7.7,10.5,23.2,59.9,12,13.1,37.7,37.4,74,16.3,34.4,15.5,29.1,39.9,3.5,78.5,15.3
47163041400,47163041400,TN,Tennessee,Sullivan,76.5,34.5,12.9,11.4,7.9,83.9,81.8,3.3,65,30.9,23.2,8.9,10.9,25.4,55.1,13.3,15.1,39.2,37.9,72.9,17.7,35.8,17.4,32.3,40.8,4.1,78.9,19.2
47163041500,47163041500,TN,Tennessee,Sullivan,80.3,34,12.2,7.9,9.8,88.5,88.1,3,73.8,38.2,28.5,7.7,9.4,14.7,70.3,11.2,9.2,39.1,38.5,74.9,12.3,29.9,12.7,23.7,35.5,3.4,82,9.7
47163041600,47163041600,TN,Tennessee,Sullivan,77.7,35.5,12.6,11,8.7,84.5,83.3,3.4,67,32.2,23.3,9.1,10.7,23,57.9,13.2,14.3,39.9,38.3,72.8,16.6,34.4,16.7,31.3,39.6,4.2,80.2,17.6
47163041700,47163041700,TN,Tennessee,Sullivan,76.7,37.9,12.1,14,8.5,81.5,80.3,3.9,62.3,28.1,20.8,10.9,11.5,28.6,49.2,15.5,18.4,43,40.4,70.6,19.4,37.3,20.5,37.4,41.8,5.1,80.4,24.7
47163041800,47163041800,TN,Tennessee,Sullivan,76.4,36.5,12,13.6,8.1,80.4,78.1,3.9,61.2,27.6,19.6,10.5,11.7,28.5,48.3,15,18.7,42.5,39.7,72.2,20.2,37.1,20.7,37.5,41.8,5,79.8,25.9
47163041900,47163041900,TN,Tennessee,Sullivan,77.1,35.5,12.8,11.7,8.5,83.7,82.6,3.4,66,31.3,23.8,9.2,10.8,24.9,56.4,13.4,15.3,40.9,39.4,71.3,17.2,34.4,17.4,32.3,40.1,4.2,80.1,18.8
47163042000,47163042000,TN,Tennessee,Sullivan,76.6,35.7,12.9,12.3,8.1,83.1,81.7,3.4,64.8,30.1,22.5,9.4,11.1,26.6,53.7,13.9,16.3,40.4,38.9,71.9,18.2,35.9,18.3,34,41.1,4.3,79.5,20.7
47163042100,47163042100,TN,Tennessee,Sullivan,78.8,37.7,11.4,11.9,9.5,83.4,84,3.8,66,31.7,22.1,10.3,10.6,22,57.3,14.4,14.6,42.3,40.1,73,16.1,33.4,17.6,32.9,38.6,4.7,82.1,18.8
47163042200,47163042200,TN,Tennessee,Sullivan,77.2,33.4,13.1,10.1,8.1,85.1,82.2,3.1,68,32.9,25.3,8.2,10.5,22.1,60.4,12.3,13.3,40.2,38.9,73.4,16.2,33.6,15.6,29.1,39.4,3.7,79.9,15.8
47163042300,47163042300,TN,Tennessee,Sullivan,77.7,31.5,13.9,8.2,8.2,87.4,85.6,2.7,71.2,35.9,27.9,7,9.7,18.4,67.1,10.7,10.8,36.4,36.8,74.5,13.9,31.3,13.1,24.6,37.6,3.1,79,11.2
47163042400,47163042400,TN,Tennessee,Sullivan,76.5,33.7,13.4,10.9,7.8,84.1,81.8,3.2,66,31.7,23.7,8.5,10.7,24.7,57,12.8,14.9,39.1,38.1,73.1,17.3,34.7,16.8,31.2,40.5,3.9,78.8,17.7
47163042500,47163042500,TN,Tennessee,Sullivan,78.5,36.6,12.2,11.1,9.2,84.8,84.8,3.5,67.6,32.6,23.6,9.5,10.5,21.9,59.4,13.6,13.6,40.3,38.9,72.8,16,33.6,16.7,31.2,39.1,4.3,80.9,16.9
47163042600,47163042600,TN,Tennessee,Sullivan,77.6,35.3,12.4,11.1,8.6,84,82.1,3.5,66.8,31.5,23.2,9.4,10.7,22.8,56.9,13.5,14.5,40.3,38.5,73,16.9,34.4,17.1,31.5,39.8,4.3,80.2,18.5
47163042701,47163042701,TN,Tennessee,Sullivan,76,35.5,12.4,12.9,7.7,81.4,79.1,3.7,61,28.6,20.3,9.8,11.7,28.4,49.1,14.6,18.1,40.8,38.3,72.4,19.8,37.4,19.8,36.4,42.1,4.7,78.8,24.9
47163042702,47163042702,TN,Tennessee,Sullivan,78.4,37.6,11.5,12.2,8.9,83.9,84.7,3.8,64.3,31.5,22.6,10.2,11,23.6,56,14.7,14.2,40.9,39.3,73.7,17.2,35.9,18.7,33.3,39.8,4.7,81,19.9
47163042801,47163042801,TN,Tennessee,Sullivan,77.6,34.3,12.7,10.5,8.4,84.6,82.9,3.3,66.6,31.9,23.3,8.6,10.7,22.4,58.6,12.9,14.4,39.7,37.8,72.6,16.3,33.9,16.2,30.6,39.7,4.1,79.8,17.4
47163042802,47163042802,TN,Tennessee,Sullivan,75.4,33.4,12.8,12.8,7,80.5,76,3.6,59.8,27.1,20.1,9.3,12.2,29.1,47.9,14.1,18.8,39.6,37.6,72.2,21.2,37,19.7,36.5,42.5,4.6,77.8,26.3
47163042900,47163042900,TN,Tennessee,Sullivan,78.4,31.6,13.4,7.9,8.6,87.4,85.5,2.9,72.1,37.1,27.4,7.2,9.6,16.6,67.9,10.7,10.3,36.5,36.5,75.7,13.4,30.5,12.9,24.1,36.8,3.2,79.6,10.6
47163043000,47163043000,TN,Tennessee,Sullivan,76.4,36,12.4,12.8,8.1,82.7,80.5,3.7,62.8,29.5,21.1,9.9,11.5,27.3,51.6,14.3,17,40.3,38.7,72.4,19.1,36.5,19.4,34.8,41.4,4.7,79,22.8
47163043100,47163043100,TN,Tennessee,Sullivan,76.3,34.7,12.8,12.5,7.6,81.8,79,3.5,61.9,29.7,21.9,9.7,11.3,26.8,51.7,14.1,16.7,40.8,39.2,72.7,19.2,36,19.1,34.3,41.2,4.5,78.9,22.7
47163043201,47163043201,TN,Tennessee,Sullivan,77.3,33.2,13.3,9.6,8.1,85.7,84,3,68.3,33.7,25.7,7.9,10.3,21.1,62,11.9,12.3,38.3,37.8,74.6,15.6,33.4,15.2,27.9,38.9,3.6,79.2,14.3
47163043202,47163043202,TN,Tennessee,Sullivan,76.7,35.9,12.6,12.3,8,83.2,81.4,3.5,63.4,29.9,22.6,9.6,11.1,26.4,53.9,14.2,15.4,41.8,39.9,72.8,18.1,36.4,18.5,33.2,40.9,4.4,79.9,20.8
47163043301,47163043301,TN,Tennessee,Sullivan,76.5,31.4,14.2,9,7.6,86.3,83.4,2.8,68.8,33.9,26,7.2,10.1,21.3,62.6,11.1,12.2,36.6,36.7,74.5,15.4,32.9,14.3,26.8,39.1,3.3,77.9,13.8
47163043302,47163043302,TN,Tennessee,Sullivan,75.7,35,12.9,12.6,7.5,82.3,79.5,3.5,61.5,29.2,21.4,9.3,11.6,28.4,51.1,13.9,17,40.4,38.6,72.4,19.7,37.1,19.3,34.7,42,4.4,78.4,22.9
47163043401,47163043401,TN,Tennessee,Sullivan,76.7,33.8,13.3,10.6,7.9,84.5,82.2,3.1,66.2,32.5,24,8.3,10.7,23.9,58.2,12.5,14.1,39.6,38.5,73.1,16.9,34.4,16.4,30.7,40.1,3.8,79.2,17.3
47163043402,47163043402,TN,Tennessee,Sullivan,75.1,31.4,14.4,10.4,7.3,83.8,79.9,3,65.3,31.4,23.5,7.9,10.7,25,56.1,11.8,15.7,36.7,36.1,72.7,17.6,34.3,16.2,30.7,40.7,3.7,76.6,18.7
47163043500,47163043500,TN,Tennessee,Sullivan,77.6,32,13.7,8.6,8.4,86.7,84.8,2.8,70.3,35.7,26.6,7.5,9.8,19,65.6,11,11.5,37.7,37.4,74,14.4,31.2,13.7,25.7,37.7,3.3,79.4,12.6
47163043600,47163043600,TN,Tennessee,Sullivan,76.9,32.2,13.7,9.4,7.8,86.3,83.6,2.9,68.1,33.5,25.8,7.6,10.3,21.4,61.9,11.6,12.5,37.8,37.2,73.8,15.8,33.4,14.9,27.6,39.3,3.5,78.8,14.3
47165020101,47165020101,TN,Tennessee,Sumner,75.2,33.1,14.4,12,6.9,81.4,78,3.3,58.1,24.8,21.3,9,11.3,29,50.4,13.1,17.6,38.8,37.9,71.1,19.3,35.1,18.7,36.9,41.9,4.1,76.6,24
47165020102,47165020102,TN,Tennessee,Sumner,75.3,32.7,14.5,11.8,6.8,81.2,77.6,3.2,59.4,25.3,22.1,8.7,11.3,28.2,51.6,12.9,16.9,39,38.3,72.6,19.3,34.9,18.5,35.8,41.7,3.9,76.7,22.6
47165020203,47165020203,TN,Tennessee,Sumner,74.6,28,16.5,8.8,6.2,83.8,78.8,2.5,63.2,29,25.6,6.4,10.5,24.3,59.2,10,14.7,34.2,34.9,73.3,17.1,31.7,14.4,29.9,40.4,2.9,73.7,16.2
47165020204,47165020204,TN,Tennessee,Sumner,73.9,27.8,16.3,9.3,6,83,77.4,2.6,62.3,26.8,24.6,6.7,10.8,26.4,55.3,10.4,16.6,33.4,34,72.3,18.4,32.5,15.3,31.9,41.2,3.1,72.9,18.8
47165020205,47165020205,TN,Tennessee,Sumner,72.6,23.9,17.7,7.6,5,84.2,76,2.1,62.4,27.8,25.2,5.1,10.7,26.1,56.4,8.7,16.7,30.9,30.7,73.1,18.1,32.7,13.6,29.9,42.3,2.5,69.1,17.5
47165020206,47165020206,TN,Tennessee,Sumner,74.6,28.4,15.9,9.1,6.2,83.7,78.8,2.7,61.9,27.3,24.5,7,10.4,24.2,57.4,10.8,15.7,34.8,35.3,73.6,17,32.3,15.1,30.7,40.1,3.1,74.3,17.5
47165020207,47165020207,TN,Tennessee,Sumner,76.4,32.2,14.6,10.4,7.6,83.4,80.1,3.1,62.5,27.8,23.1,8.5,10.5,23.7,57.4,12.2,15.5,38.4,38,73.1,16.6,31.7,16.1,32.5,39.3,3.8,77.6,18.6
47165020208,47165020208,TN,Tennessee,Sumner,76,31.9,14.7,10.5,7.3,82.4,79.1,3.1,60.8,26.9,22,8.4,10.7,25.1,55.3,12.1,16.3,38.3,37.3,72.1,17.4,32.5,16.4,33.7,40.2,3.8,77,20.5
47165020209,47165020209,TN,Tennessee,Sumner,76.9,32.9,14.5,10.3,7.8,83.8,82.3,3,63.8,28.7,24.7,8.4,10.3,23.4,58.8,12.2,14.6,38.1,38,72.4,16.2,32,15.9,32.2,39.4,3.7,78,17.6
47165020300,47165020300,TN,Tennessee,Sumner,74.1,30,15,11,6.2,79.8,74.7,3,57.8,24.8,21.3,7.9,11.4,29,49.2,12,19.2,36.6,35.8,72.3,20.4,34.7,18,36.8,42.5,3.7,74.2,24.4
47165020403,47165020403,TN,Tennessee,Sumner,76,30.2,15.4,9.2,7,84.6,81.4,2.7,64.2,28.8,26.2,7.1,10.2,22.7,61,10.9,13.6,36.9,37.3,73.5,15.7,31.3,14.6,29.9,38.8,3.2,76.6,15.6
47165020404,47165020404,TN,Tennessee,Sumner,76.8,31.2,15.2,9.1,7.6,85,82.3,2.8,64.9,30.2,25.7,7.6,9.9,21.5,61.9,11.2,13.6,37.4,37.5,73.3,15.3,31,14.6,29.6,38.9,3.3,77.4,15.1
47165020405,47165020405,TN,Tennessee,Sumner,77,30.5,15.2,8.6,7.3,85.9,82.5,2.7,65.9,29.8,25.8,6.9,10,21.1,63.3,10.9,12.9,37.4,37.4,73.8,14.9,31,14,28.9,38.9,3.1,77.4,14
47165020406,47165020406,TN,Tennessee,Sumner,74.8,26,17.1,7.3,6.1,86.6,81.4,2.2,65.1,31.4,27.8,5.5,9.9,21.1,64.5,8.7,12.8,31.5,33.1,73.5,15.4,30,12.6,26.6,39.3,2.5,72.6,13.2
47165020407,47165020407,TN,Tennessee,Sumner,74.8,27.2,16.7,8,6.2,85.3,80.1,2.3,63.7,29.9,26.2,5.9,10.2,22.7,61.4,9.5,13.7,32.8,33.7,73.5,16.3,31.4,13.6,28.5,40.1,2.7,73.1,14.7
47165020501,47165020501,TN,Tennessee,Sumner,77.6,27.5,15.5,6.6,7.3,87.1,84.3,2.4,69.4,33.4,30,6,9.2,15.6,70.1,9.3,9.7,34,35.4,75.9,12.5,28.1,11.3,22.8,36.1,2.6,76.9,9.5
47165020502,47165020502,TN,Tennessee,Sumner,76.5,26.3,16.5,6.5,6.7,87.7,83.7,2.2,68.6,32.8,29.3,5.5,9.3,17.4,68.8,8.8,10.5,32.2,33.6,75.4,13.4,28.7,11.3,23.4,37.6,2.4,74.7,10.2
47165020503,47165020503,TN,Tennessee,Sumner,77,31.2,14.9,9.2,7.6,85,82.6,2.9,65.3,29.7,25.8,7.7,10.1,21.2,61.5,11.4,13.4,37.2,37.2,73.4,15.3,31.3,14.6,29.4,38.8,3.4,77.6,14.9
47165020601,47165020601,TN,Tennessee,Sumner,77.5,32.7,14.4,9.7,7.7,84.9,84,2.9,64.7,29,26.2,7.9,10.2,22.1,61.5,12,13,38.8,38.8,73.7,15.4,31.8,15.2,30.4,39,3.5,78.7,15
47165020602,47165020602,TN,Tennessee,Sumner,75.3,29,16.2,8.9,6.5,84.5,80.9,2.6,63.3,28.9,25.9,6.8,10.4,23.9,59.4,10.7,14.7,34.8,35.1,72.5,16.5,32,14.5,30.1,40.6,3.1,74.7,16.2
47165020603,47165020603,TN,Tennessee,Sumner,77.1,31.4,14.9,9.3,7.4,84.8,82.6,2.8,64.8,29.6,26.4,7.6,10.2,21.9,61.4,11.7,13.6,38.3,38,73.5,15.5,31.7,14.9,30.1,39.5,3.4,77.9,15.3
47165020700,47165020700,TN,Tennessee,Sumner,76.8,32.9,13.8,11.2,7.8,82,78.6,3.6,61,25.9,21.4,9.3,11,24.7,51.7,13.5,19.2,39.6,37.1,71.2,17.7,33.5,17.6,36.2,40.9,4.4,77.5,22.9
47165020800,47165020800,TN,Tennessee,Sumner,78,32.7,11.9,12.2,6.1,80.4,76.9,4.1,55,20.7,17.8,9.2,13,29.9,41.5,17.4,25,44.6,36.4,75.9,21.3,41,21,42.9,47.3,5.4,77.7,31.8
47165020901,47165020901,TN,Tennessee,Sumner,75.8,27.5,16.1,7.9,6.4,86.1,80.8,2.5,65.3,29.8,27.5,6.4,9.8,20.7,61.9,10.4,14.9,34.9,35.1,73.8,15.4,31.8,13.5,28.6,39.9,2.8,75,13.6
47165020902,47165020902,TN,Tennessee,Sumner,75.2,30.2,14.2,11,6.1,80.6,75.7,3.1,57.9,24.7,21.6,8,11.8,28.1,48.8,12.8,20.1,37.5,35.6,72.7,20.3,36.2,18.1,37.1,43.2,3.8,74.5,24
47165020903,47165020903,TN,Tennessee,Sumner,78.2,31.8,14.1,8.7,8,85.4,83.5,3,67.2,29.9,26.2,7.7,9.9,19,63.8,11.6,12.1,38.1,37.7,74.5,14.4,30.8,13.9,28.5,38.2,3.4,79.1,13.4
47165021002,47165021002,TN,Tennessee,Sumner,77.4,26.4,15.4,6.3,6.6,87.7,84.1,2.3,67.8,32.6,28.7,5.6,9.4,16.6,68.2,9.3,10.3,33.6,34.2,76.4,13.1,29.6,11.5,23.9,38,2.5,75.6,10
47165021004,47165021004,TN,Tennessee,Sumner,74.3,27.1,16.2,8.6,5.8,83.9,78.2,2.5,60.8,27.4,24.5,6.3,10.6,24.4,57.3,10.2,15.9,34,33.9,73.7,17.2,32.5,14.6,30.5,40.9,3,72.9,17.3
47165021005,47165021005,TN,Tennessee,Sumner,78.2,30.6,14.3,8.1,7.5,86.3,84.6,2.8,66.4,30.8,26.6,7.2,9.7,18.5,65.3,11.3,11.2,37.1,37,75.5,13.8,30.9,13.5,27.2,38.3,3.2,78.1,12.3
47165021006,47165021006,TN,Tennessee,Sumner,76.8,26.8,16.4,6.6,6.7,88.3,84.6,2.2,66.7,32.7,28.5,5.4,9.4,17.6,69.3,9,10.2,33.4,34.5,75.8,13.2,29.3,11.5,23.8,37.9,2.5,75,10.2
47165021007,47165021007,TN,Tennessee,Sumner,75.9,23.3,16.9,5.2,6,89.5,85.2,1.9,69.3,35.2,31,4.5,8.9,15.5,71.8,7.4,9.1,29.1,31.2,76.3,12.1,28.2,9.8,20.8,37.3,2,71.7,8.2
47165021008,47165021008,TN,Tennessee,Sumner,76.5,24.6,16.5,5.7,6.3,89.1,85,2.1,69.5,33.7,30.3,4.9,9.2,16,71.1,8.1,9.4,31,32.7,76.8,12.3,28.8,10.2,21.6,37.2,2.2,73.4,8.5
